model,split,correct_only,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,statistic,role,token_identical,n_pairs,n_bases,mean_delta,median_delta,sd_delta,cohens_d,ci_lo,ci_hi,sign_consistency,n_nonzero,degenerate,sign_test_p,permutation_p,permutation_effect_size,mean_frac_from,mean_frac_to,same_target_token,median_abs_rho_minus_one
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_outer_def_name,outer_def_name,1,2,2,-2.1367213165433268,-2.1367213165433268,0.9884293091478521,-2.1617340732089825,-2.835646383765307,-1.437796249321346,0.0,2,0,0.5,0.474,-1.3550438505004752,0.3637156863285981,-1.7730056302147288,1,1.604621300727027e-05
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_outer_def_value,outer_def_value,1,2,2,0.4963221161112409,0.4963221161112409,0.09460470092902767,5.246273295484345,0.4294264905522001,0.5632177416702816,1.0,2,0,0.5,0.474,1.4152679006227322,-0.008175289596729191,0.48814682651451163,1,1.604621300727027e-05
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_question,question,1,2,2,-1.375741983741533,-1.375741983741533,0.7939729051376054,-1.732731652225714,-1.9371656090427172,-0.8143183584403488,0.0,2,0,0.5,0.474,-1.31818558270028,0.32140238144988365,-1.0543396022916494,1,1.604621300727027e-05
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_question_all,question_all,1,2,2,-0.8575696450508641,-0.8575696450508641,0.7929917373702361,-1.0814357888453983,-1.4182994799702597,-0.2968398101314685,0.0,2,0,0.5,0.474,-1.185669383892826,0.3073120149007633,-0.5502576301501008,1,1.604621300727027e-05
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_question_var,question_var,1,2,2,0.5181723386906688,0.5181723386906688,0.0009811677673693285,528.1179793339255,0.5174785483088803,0.5188661290724573,1.0,2,0,0.5,0.474,1.4268500865289457,-0.014090366549120346,0.5040819721415485,1,1.604621300727027e-05
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_return_kw,return_kw,1,2,2,-0.02329742796062598,-0.02329742796062598,0.08311561975523227,-0.2803014406826867,-0.08206904631207329,0.03547419039082133,0.5,2,0,1.0,1.0,-0.5204312117019272,-0.004023915966689055,-0.027321343927315035,1,1.604621300727027e-05
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_signature,signature,1,2,2,3.191124881074948,3.191124881074948,2.040199065581244,1.5641242734153544,1.7484862868319926,4.633763475317903,1.0,2,0,0.5,0.474,1.2962153232094413,-0.008674097037401872,3.182450784037546,1,1.604621300727027e-05
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_use_site,use_site,1,2,2,-0.5927246038343614,-0.5927246038343614,0.5756525676991492,-1.029656840068391,-0.9997724380618779,-0.1856767696068449,0.0,2,0,0.5,0.474,-1.1670108933267966,-0.009296056457220536,-0.602020660291582,1,1.604621300727027e-05
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,said,binding_shift,binding_shift,0,2,2,0.002055036171764202,0.002055036171764202,0.00013382830765457923,15.355765964465473,0.0019604052679069294,0.0021496670756214744,1.0,2,0,0.5,0.474,1.4242482243517016,,,0,4.462271729899214e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,said,binding_shift_identical,binding_shift_identical,1,2,2,0.0037406890104108963,0.0037406890104108963,0.0021537784304480902,1.7368030794294156,0.002217737677067733,0.00526364034375406,1.0,2,0,0.5,0.474,1.3039075096393167,,,0,4.462271729899214e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_both_defs,both_defs,0,2,2,-0.002836440320022837,-0.002836440320022837,0.002975700937909106,-0.9532007346194806,-0.0049405786320015355,-0.0007323020080441389,0.0,2,0,0.5,0.474,-1.1125778684500978,0.29295774007765385,0.290121299757631,0,4.462271729899214e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_inner_def,inner_def,0,2,2,-0.00039070207412930094,-0.00039070207412930094,0.0014209363151272483,-0.27496100280490937,-0.0013954557781900032,0.0006140516299314013,0.5,2,0,1.0,1.0,-0.47599730575749954,0.006667489158033431,0.006276787083904131,0,4.462271729899214e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_inner_def_identical,inner_def_identical,1,2,2,0.0012949507645173934,0.0012949507645173934,0.0005990138076662626,2.1618045326241773,0.000871384039092205,0.001718517489942582,1.0,2,0,0.5,0.474,1.3428869317662522,0.0018728724907588964,0.00316782325527629,0,4.462271729899214e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_inner_def_name,inner_def_name,0,2,2,-0.0016856528386466946,-0.0016856528386466946,0.002019950122793511,-0.8345022085572605,-0.0031139732681325855,-0.00025733240916080364,0.0,2,0,0.5,0.474,-1.051786516584478,0.004794616667274535,0.00310896382862784,0,4.462271729899214e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_inner_def_value,inner_def_value,1,2,2,0.0012949507645173934,0.0012949507645173934,0.0005990138076662626,2.1618045326241773,0.000871384039092205,0.001718517489942582,1.0,2,0,0.5,0.474,1.3428869317662522,0.0018728724907588964,0.00316782325527629,0,4.462271729899214e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_other,other,1,2,2,0.0026843209405410795,0.0026843209405410795,0.0015357185760375334,1.7479250315947692,0.001598403921430791,0.003770237959651368,1.0,2,0,0.5,0.474,1.3199041933310096,0.29292399699369054,0.2956083179342316,0,4.462271729899214e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_outer_def,outer_def,1,2,2,-0.002445738245893503,-0.002445738245893503,0.0015547646227818276,-1.5730601340269248,-0.0035451228538114776,-0.001346353637975528,0.0,2,0,0.5,0.474,-1.2815048921153174,0.28629025091962046,0.2838445126737269,0,4.462271729899214e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_outer_def_name,outer_def_name,1,2,2,-0.003445381964076899,-0.003445381964076899,0.002008867192721104,-1.7150869786518685,-0.004865865578553175,-0.0020248983496006234,0.0,2,0,0.5,0.474,-1.3012390929229556,0.2867475295851566,0.28330214762107975,0,4.462271729899214e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_outer_def_value,outer_def_value,1,2,2,0.000999643718183429,0.000999643718183429,0.0004541025699392953,2.2013610676483553,0.0006785447116251151,0.0013207427247417434,1.0,2,0,0.5,0.474,1.3455430048564776,-0.000457278665536211,0.0005423650526472182,0,4.462271729899214e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_question,question,1,2,2,-0.00763538327977456,-0.00763538327977456,0.003127312493247974,-2.4415159330126874,-0.009846727150639611,-0.005424039408909509,0.0,2,0,0.5,0.474,-1.3701473649320663,0.395546150647152,0.3879107673673774,0,4.462271729899214e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_question_all,question_all,1,2,2,-0.006015053144246524,-0.006015053144246524,0.004162576188907576,-1.4450313630956293,-0.008958438994628726,-0.003071667293864322,0.0,2,0,0.5,0.474,-1.2767853192903909,0.40291406372860006,0.3968990105843535,0,4.462271729899214e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_question_var,question_var,1,2,2,0.0016203301355280364,0.0016203301355280364,0.0010352636956596191,1.5651375995520076,0.0008882881560108736,0.002352372115045199,1.0,2,0,0.5,0.474,1.280274130281259,0.007367913081448064,0.0089882432169761,0,4.462271729899214e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_return_kw,return_kw,1,2,2,0.0005323213584858526,0.0005323213584858526,0.0006003393729657957,0.8867007270505671,0.00010781731684845856,0.0009568254001232467,1.0,2,0,0.5,0.474,1.0802719534297778,0.004755640823786829,0.0052879621822726815,0,4.462271729899214e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_signature,signature,1,2,2,0.010337029870071852,0.010337029870071852,0.0004157509953988372,24.863512016743,0.010043049521940278,0.010631010218203427,1.0,2,0,0.5,0.474,1.4267418860224508,0.004618612828194019,0.014955642698265872,0,4.462271729899214e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_use_site,use_site,1,2,2,-0.004702244524214685,-0.004702244524214685,0.00016429027007575515,-28.62156427186135,-0.004818415288268221,-0.00458607376016115,0.0,2,0,0.5,0.474,-1.4268258156402178,0.001829999300092275,-0.0028722452241224106,0,4.462271729899214e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,unsaid,binding_shift,binding_shift,0,2,2,-0.010090686894573871,-0.010090686894573871,0.0038633217099637513,-2.6119199104100885,-0.012822467873594447,-0.0073589059155532936,0.0,2,0,0.5,0.474,-1.3772141219560705,,,0,1.47955147467016e-07
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,unsaid,binding_shift_identical,binding_shift_identical,1,2,2,-0.007201933048692091,-0.007201933048692091,0.002320834345991583,-3.103165489226266,-0.008843010752753386,-0.005560855344630797,0.0,2,0,0.5,0.474,-1.3917500170655321,,,0,1.47955147467016e-07
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,unsaid,delta_frac_both_defs,both_defs,0,2,2,0.006170074878064452,0.006170074878064452,0.0002176275458444463,28.351534517944884,0.006016188964624858,0.006323960791504046,1.0,2,0,0.5,0.474,1.4268211773556756,0.285964330923685,0.29213440580174943,0,1.47955147467016e-07
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,unsaid,delta_frac_inner_def,inner_def,0,2,2,-0.001960306008254721,-0.001960306008254721,0.0018228470820596924,-1.0754089180315165,-0.0032492535410452404,-0.0006713584754642014,0.0,2,0,0.5,0.474,-1.1835913258931916,0.007257718771262852,0.005297412763008131,0,1.47955147467016e-07
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,unsaid,delta_frac_inner_def_identical,inner_def_identical,1,2,2,0.0009284478376270586,0.0009284478376270586,0.00028035971808752346,3.311630657786627,0.000730203579795822,0.0011266920954582952,1.0,2,0,0.5,0.474,1.3879477719108566,0.001821298453371306,0.0027497462909983647,0,1.47955147467016e-07
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,unsaid,delta_frac_inner_def_name,inner_def_name,0,2,2,-0.002888753845881779,-0.002888753845881779,0.0015424873639721683,-1.8727893098863027,-0.003979457120841062,-0.0017980505709224966,0.0,2,0,0.5,0.474,-1.3326816906905115,0.0054364203178915455,0.0025476664720097664,0,1.47955147467016e-07
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,unsaid,delta_frac_inner_def_value,inner_def_value,1,2,2,0.0009284478376270586,0.0009284478376270586,0.00028035971808752346,3.311630657786627,0.000730203579795822,0.0011266920954582952,1.0,2,0,0.5,0.474,1.3879477719108566,0.001821298453371306,0.0027497462909983647,0,1.47955147467016e-07
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,0,unsaid,delta_frac_other,other,1,2,2,0.011317654002683336,0.011317654002683336,0.002167314869870039,5.221970356047984,0.009785130961231792,0.01285017704413488,1.0,2,0,0.5,0.474,1.4151496046995555,0.285551140927297,0.2968687949299803,0,1.47955147467016e-07
