model,layer,site,condition,lens_a,lens_b,cosine,spearman,n_tokens
deepseek-coder-1.3b,11,last_token,clean_heldout,clens,clrp,0.8886992564274133,0.8816358405916057,196
deepseek-coder-1.3b,11,last_token,clean_heldout,logit,clrp,0.9006364248996614,0.8813983695782102,196
deepseek-coder-1.3b,11,last_token,encode_only,clens,logit,0.7489292246063035,0.7542127198399861,196
deepseek-coder-1.3b,11,last_token,encode_only,clens,clrp,0.9083143559231377,0.9055215995027452,196
deepseek-coder-1.3b,11,last_token,encode_only,logit,clrp,0.916247550671745,0.9187084126895586,196
deepseek-coder-1.3b,11,last_token,flatten_only,clens,logit,0.6188473020022818,0.59353568838703,196
deepseek-coder-1.3b,11,last_token,flatten_only,clens,clrp,0.8488136091426814,0.8260102479101755,196
deepseek-coder-1.3b,11,last_token,flatten_only,logit,clrp,0.854641062779849,0.8480568017913921,196
deepseek-coder-1.3b,11,last_token,normalize,clens,logit,0.7401960930659776,0.7427997673102824,196
deepseek-coder-1.3b,11,last_token,normalize,clens,clrp,0.9099087798458778,0.9047151543163147,196
deepseek-coder-1.3b,11,last_token,normalize,logit,clrp,0.9083699848029257,0.9087696929611362,196
deepseek-coder-1.3b,11,last_token,opaque_only,clens,logit,0.7092198445223594,0.7153328180159217,196
deepseek-coder-1.3b,11,last_token,opaque_only,clens,clrp,0.8949623481884494,0.891507622182024,196
deepseek-coder-1.3b,11,last_token,opaque_only,logit,clrp,0.9030192539849202,0.9065145152164733,196
deepseek-coder-1.3b,11,last_token,rename_cumulative,clens,logit,0.6579603108112363,0.6732908860537578,196
deepseek-coder-1.3b,11,last_token,rename_cumulative,clens,clrp,0.8676121965967881,0.8666209787312037,196
deepseek-coder-1.3b,11,last_token,rename_cumulative,logit,clrp,0.8945766368325236,0.903961303381173,196
deepseek-coder-1.3b,11,last_token,rename_only,clens,logit,0.6653063622075566,0.6764624787830009,196
deepseek-coder-1.3b,11,last_token,rename_only,clens,clrp,0.8660472901519715,0.8656822510339552,196
deepseek-coder-1.3b,11,last_token,rename_only,logit,clrp,0.8986284633540609,0.9030018567364472,196
deepseek-coder-1.3b,11,last_token,rename_opaque,clens,logit,0.6597751744509829,0.6654830303851335,196
deepseek-coder-1.3b,11,last_token,rename_opaque,clens,clrp,0.8775111816325641,0.8729657579548806,196
deepseek-coder-1.3b,11,last_token,rename_opaque,logit,clrp,0.8822603655516467,0.8883774673477358,196
deepseek-coder-1.3b,11,last_token,rename_opaque_encode,clens,logit,0.6896313797803675,0.7022400369753524,196
deepseek-coder-1.3b,11,last_token,rename_opaque_encode,clens,clrp,0.8844765278598878,0.886039413813163,196
deepseek-coder-1.3b,11,last_token,rename_opaque_encode,logit,clrp,0.8871360231243275,0.889440508729849,196
deepseek-coder-1.3b,11,last_token,rename_opaque_encode_flatten,clens,logit,0.619837843817539,0.5897616524157496,196
deepseek-coder-1.3b,11,last_token,rename_opaque_encode_flatten,clens,clrp,0.8333083011439918,0.7963168086445824,196
deepseek-coder-1.3b,11,last_token,rename_opaque_encode_flatten,logit,clrp,0.8425687190047986,0.830386727123493,196
deepseek-coder-1.3b,15,last_token,clean_heldout,clens,logit,0.839458296503397,0.8292965917331401,196
deepseek-coder-1.3b,15,last_token,clean_heldout,clens,clrp,0.9426602528929156,0.9293101387372599,196
deepseek-coder-1.3b,15,last_token,clean_heldout,logit,clrp,0.9367524562819565,0.9356533241957463,196
deepseek-coder-1.3b,15,last_token,encode_only,clens,logit,0.8585423991815299,0.8654830303851335,196
deepseek-coder-1.3b,15,last_token,encode_only,clens,clrp,0.9581464360921729,0.9526030169975058,196
deepseek-coder-1.3b,15,last_token,encode_only,logit,clrp,0.9434868828023398,0.9483763517121023,196
deepseek-coder-1.3b,15,last_token,flatten_only,clens,logit,0.7325016411164635,0.73782721991569,196
deepseek-coder-1.3b,15,last_token,flatten_only,clens,clrp,0.9168062767485833,0.9140163679685073,196
deepseek-coder-1.3b,15,last_token,flatten_only,logit,clrp,0.8731339103566335,0.863578480982397,196
deepseek-coder-1.3b,15,last_token,normalize,clens,logit,0.846585391061484,0.8570281060491358,196
deepseek-coder-1.3b,15,last_token,normalize,clens,clrp,0.9513803385969385,0.9479332849891227,196
deepseek-coder-1.3b,15,last_token,normalize,logit,clrp,0.9416829668214737,0.9481994437759486,196
deepseek-coder-1.3b,15,last_token,opaque_only,clens,logit,0.8583508872329271,0.8736845460558297,196
deepseek-coder-1.3b,15,last_token,opaque_only,clens,clrp,0.9538837687064731,0.9523400457410611,196
deepseek-coder-1.3b,15,last_token,opaque_only,logit,clrp,0.9470394995403546,0.9543274709337074,196
deepseek-coder-1.3b,15,last_token,rename_cumulative,clens,logit,0.8368641206568561,0.8422730279147974,196
deepseek-coder-1.3b,15,last_token,rename_cumulative,clens,clrp,0.9363024468927846,0.9305309628732399,196
deepseek-coder-1.3b,15,last_token,rename_cumulative,logit,clrp,0.9471936781274878,0.948561228474209,196
deepseek-coder-1.3b,15,last_token,rename_only,clens,logit,0.8401374970520044,0.836817569667461,196
deepseek-coder-1.3b,15,last_token,rename_only,clens,clrp,0.9497033602618044,0.9350221931802789,196
deepseek-coder-1.3b,15,last_token,rename_only,logit,clrp,0.9431617706346965,0.9460781423072939,196
deepseek-coder-1.3b,15,last_token,rename_opaque,clens,logit,0.8342597613501618,0.8397867542175012,196
deepseek-coder-1.3b,15,last_token,rename_opaque,clens,clrp,0.9324328167661305,0.9324195746240708,196
deepseek-coder-1.3b,15,last_token,rename_opaque,logit,clrp,0.9476853779715402,0.9467491174525258,196
deepseek-coder-1.3b,15,last_token,rename_opaque_encode,clens,logit,0.8397925281875027,0.8430571603885602,196
deepseek-coder-1.3b,15,last_token,rename_opaque_encode,clens,clrp,0.942508472735604,0.9382368175696676,196
deepseek-coder-1.3b,15,last_token,rename_opaque_encode,logit,clrp,0.9426001270879881,0.9423582943524931,196
deepseek-coder-1.3b,15,last_token,rename_opaque_encode_flatten,clens,logit,0.7589056488733694,0.7111125277912805,196
deepseek-coder-1.3b,15,last_token,rename_opaque_encode_flatten,clens,clrp,0.9315940219822395,0.9088063495605194,196
deepseek-coder-1.3b,15,last_token,rename_opaque_encode_flatten,logit,clrp,0.8980567150730966,0.8737626405501678,196
deepseek-coder-1.3b,19,last_token,clean_heldout,clens,logit,0.8029063820855583,0.7931707161583885,196
deepseek-coder-1.3b,19,last_token,clean_heldout,clens,clrp,0.9064140510804621,0.8999497963964971,196
deepseek-coder-1.3b,19,last_token,clean_heldout,logit,clrp,0.9504688237948201,0.9473802484679932,196
deepseek-coder-1.3b,19,last_token,encode_only,clens,logit,0.9034803821444698,0.8847612141303223,196
deepseek-coder-1.3b,19,last_token,encode_only,clens,clrp,0.9644296264606795,0.9521647315700978,196
deepseek-coder-1.3b,19,last_token,encode_only,logit,clrp,0.9678178086932699,0.9672034999083585,196
deepseek-coder-1.3b,19,last_token,flatten_only,clens,logit,0.8025896269672628,0.7934751253097881,196
deepseek-coder-1.3b,19,last_token,flatten_only,clens,clrp,0.9360987702883171,0.9310154674911746,196
deepseek-coder-1.3b,19,last_token,flatten_only,logit,clrp,0.8892068617363679,0.8811497422084805,196
deepseek-coder-1.3b,19,last_token,normalize,clens,logit,0.8878120262502182,0.8734199810341944,196
deepseek-coder-1.3b,19,last_token,normalize,clens,clrp,0.960117871815237,0.9516356015268271,196
deepseek-coder-1.3b,19,last_token,normalize,logit,clrp,0.9644481772088604,0.9613241001203294,196
deepseek-coder-1.3b,19,last_token,opaque_only,clens,logit,0.9050970231491049,0.883769892181785,196
deepseek-coder-1.3b,19,last_token,opaque_only,clens,clrp,0.964489287326314,0.9527464558646576,196
deepseek-coder-1.3b,19,last_token,opaque_only,logit,clrp,0.969373292880134,0.9664847118074095,196
deepseek-coder-1.3b,19,last_token,rename_cumulative,clens,logit,0.929259093764876,0.9067280797520103,196
deepseek-coder-1.3b,19,last_token,rename_cumulative,clens,clrp,0.9755331764066273,0.9631935866888732,196
deepseek-coder-1.3b,19,last_token,rename_cumulative,logit,clrp,0.9706227248543932,0.961292224816518,196
deepseek-coder-1.3b,19,last_token,rename_only,clens,logit,0.916500161776608,0.8950601247918144,196
deepseek-coder-1.3b,19,last_token,rename_only,clens,clrp,0.9725046084797903,0.9675158778857113,196
deepseek-coder-1.3b,19,last_token,rename_only,logit,clrp,0.9700319448917403,0.9572153734590283,196
deepseek-coder-1.3b,19,last_token,rename_opaque,clens,logit,0.9195231961706413,0.9073847110105269,196
deepseek-coder-1.3b,19,last_token,rename_opaque,clens,clrp,0.9782402557256642,0.9738813760568656,196
deepseek-coder-1.3b,19,last_token,rename_opaque,logit,clrp,0.9645574981526054,0.9577684099801578,196
deepseek-coder-1.3b,19,last_token,rename_opaque_encode,clens,logit,0.9009565182135322,0.8940018647052731,196
deepseek-coder-1.3b,19,last_token,rename_opaque_encode,clens,clrp,0.9691721397031083,0.9648973216775973,196
deepseek-coder-1.3b,19,last_token,rename_opaque_encode,logit,clrp,0.963326662985888,0.9603789973623188,196
deepseek-coder-1.3b,19,last_token,rename_opaque_encode_flatten,clens,logit,0.7936666118707473,0.7575564392098113,196
deepseek-coder-1.3b,19,last_token,rename_opaque_encode_flatten,clens,clrp,0.9565939938023211,0.947404154945852,196
deepseek-coder-1.3b,19,last_token,rename_opaque_encode_flatten,logit,clrp,0.8974559505692026,0.8708603941381317,196
deepseek-coder-1.3b,23,last_token,clean_heldout,clens,logit,0.9999991739204097,0.9999872498784754,196
deepseek-coder-1.3b,23,last_token,clean_heldout,clens,clrp,0.9999999999999999,1.0,196
deepseek-coder-1.3b,23,last_token,clean_heldout,logit,clrp,0.9999991739204097,0.9999872498784754,196
deepseek-coder-1.3b,23,last_token,encode_only,clens,logit,0.9999999672166235,1.0,196
deepseek-coder-1.3b,23,last_token,encode_only,clens,clrp,1.0000000000000002,1.0,196
deepseek-coder-1.3b,23,last_token,encode_only,logit,clrp,0.9999999672166235,1.0,196
deepseek-coder-1.3b,23,last_token,flatten_only,clens,logit,0.9999997940317206,0.9999920311740473,196
deepseek-coder-1.3b,23,last_token,flatten_only,clens,clrp,1.0000000000000002,1.0,196
deepseek-coder-1.3b,23,last_token,flatten_only,logit,clrp,0.9999997940317206,0.9999920311740473,196
deepseek-coder-1.3b,23,last_token,normalize,clens,logit,0.9999999700132872,0.9999984062348095,196
deepseek-coder-1.3b,23,last_token,normalize,clens,clrp,1.0000000000000004,1.0,196
deepseek-coder-1.3b,23,last_token,normalize,logit,clrp,0.9999999700132872,0.9999984062348095,196
deepseek-coder-1.3b,23,last_token,opaque_only,clens,logit,0.9999999606837283,0.9999984062348095,196
deepseek-coder-1.3b,23,last_token,opaque_only,clens,clrp,1.0000000000000002,1.0,196
deepseek-coder-1.3b,23,last_token,opaque_only,logit,clrp,0.9999999606837283,0.9999984062348095,196
deepseek-coder-1.3b,23,last_token,rename_cumulative,clens,logit,0.9999999523487233,0.999996812469619,196
deepseek-coder-1.3b,23,last_token,rename_cumulative,clens,clrp,0.9999999999999999,1.0,196
deepseek-coder-1.3b,23,last_token,rename_cumulative,logit,clrp,0.9999999523487233,0.999996812469619,196
deepseek-coder-1.3b,23,last_token,rename_only,clens,logit,0.9999999560810118,0.9999984062348095,196
deepseek-coder-1.3b,23,last_token,rename_only,clens,clrp,1.0,1.0,196
deepseek-coder-1.3b,23,last_token,rename_only,logit,clrp,0.9999999560810118,0.9999984062348095,196
deepseek-coder-1.3b,23,last_token,rename_opaque,clens,logit,0.9999999753257941,1.0,196
deepseek-coder-1.3b,23,last_token,rename_opaque,clens,clrp,1.0,1.0,196
deepseek-coder-1.3b,23,last_token,rename_opaque,logit,clrp,0.9999999753257941,1.0,196
deepseek-coder-1.3b,23,last_token,rename_opaque_encode,clens,logit,0.9999999193655038,0.9999888436436661,196
deepseek-coder-1.3b,23,last_token,rename_opaque_encode,clens,clrp,1.0,1.0,196
deepseek-coder-1.3b,23,last_token,rename_opaque_encode,logit,clrp,0.9999999193655038,0.9999888436436661,196
deepseek-coder-1.3b,23,last_token,rename_opaque_encode_flatten,clens,logit,0.9999999089245555,0.9999904374088566,196
deepseek-coder-1.3b,23,last_token,rename_opaque_encode_flatten,clens,clrp,0.9999999999999999,1.0,196
deepseek-coder-1.3b,23,last_token,rename_opaque_encode_flatten,logit,clrp,0.9999999089245555,0.9999904374088566,196
deepseek-coder-1.3b,-1,sink_arg,clean_heldout,clens,logit,0.06803901753105686,0.05111364342691392,196
deepseek-coder-1.3b,-1,sink_arg,clean_heldout,clens,clrp,0.3453434653668405,0.31635760903346116,196
deepseek-coder-1.3b,-1,sink_arg,clean_heldout,logit,clrp,0.3905908074100571,0.36961486664169774,196
deepseek-coder-1.3b,-1,sink_arg,encode_only,clens,logit,0.06803901753105686,0.05111364342691392,196
deepseek-coder-1.3b,-1,sink_arg,encode_only,clens,clrp,0.3453434653668405,0.31635760903346116,196
deepseek-coder-1.3b,-1,sink_arg,encode_only,logit,clrp,0.3905908074100571,0.36961486664169774,196
deepseek-coder-1.3b,-1,sink_arg,flatten_only,clens,logit,0.06803901753105686,0.05111364342691392,196
deepseek-coder-1.3b,-1,sink_arg,flatten_only,clens,clrp,0.3453434653668405,0.31635760903346116,196
deepseek-coder-1.3b,-1,sink_arg,flatten_only,logit,clrp,0.3905908074100571,0.36961486664169774,196
deepseek-coder-1.3b,-1,sink_arg,normalize,clens,logit,0.06803901753105686,0.05111364342691392,196
deepseek-coder-1.3b,-1,sink_arg,normalize,clens,clrp,0.3453434653668405,0.31635760903346116,196
deepseek-coder-1.3b,-1,sink_arg,normalize,logit,clrp,0.3905908074100571,0.36961486664169774,196
deepseek-coder-1.3b,-1,sink_arg,opaque_only,clens,logit,0.06803901753105686,0.05111364342691392,196
deepseek-coder-1.3b,-1,sink_arg,opaque_only,clens,clrp,0.3453434653668405,0.31635760903346116,196
deepseek-coder-1.3b,-1,sink_arg,opaque_only,logit,clrp,0.3905908074100571,0.36961486664169774,196
deepseek-coder-1.3b,-1,sink_arg,rename_cumulative,clens,logit,0.1875144265689814,0.1920295802819371,196
deepseek-coder-1.3b,-1,sink_arg,rename_cumulative,clens,clrp,0.5865052769912835,0.5804843452414157,196
deepseek-coder-1.3b,-1,sink_arg,rename_cumulative,logit,clrp,0.3908678659425018,0.3526890803177968,196
deepseek-coder-1.3b,-1,sink_arg,rename_only,clens,logit,0.23116727087770933,0.18245423901696564,196
deepseek-coder-1.3b,-1,sink_arg,rename_only,clens,clrp,0.5508579976115903,0.5271968060945581,196
deepseek-coder-1.3b,-1,sink_arg,rename_only,logit,clrp,0.39266536598566026,0.37698443688291405,196
deepseek-coder-1.3b,-1,sink_arg,rename_opaque,clens,logit,0.22504723542818816,0.19927324307309804,196
deepseek-coder-1.3b,-1,sink_arg,rename_opaque,clens,clrp,0.39505458169227936,0.38392528428786593,196
deepseek-coder-1.3b,-1,sink_arg,rename_opaque,logit,clrp,0.40294407243335334,0.36062921849723883,196
deepseek-coder-1.3b,-1,sink_arg,rename_opaque_encode,clens,logit,0.3166583186208113,0.30221453673230325,196
deepseek-coder-1.3b,-1,sink_arg,rename_opaque_encode,clens,clrp,0.6930891592669113,0.6699662918662194,196
deepseek-coder-1.3b,-1,sink_arg,rename_opaque_encode,logit,clrp,0.4823134069042226,0.4288917753747341,196
deepseek-coder-1.3b,-1,sink_arg,rename_opaque_encode_flatten,clens,logit,0.23330167347834316,0.2105650694483182,196
deepseek-coder-1.3b,-1,sink_arg,rename_opaque_encode_flatten,clens,clrp,0.40264019909747245,0.39602833714508845,196
deepseek-coder-1.3b,-1,sink_arg,rename_opaque_encode_flatten,logit,clrp,0.4455071047826672,0.4158404322291197,196
deepseek-coder-1.3b,0,sink_arg,clean_heldout,clens,logit,0.25164357153310185,0.18187251472240595,196
deepseek-coder-1.3b,0,sink_arg,clean_heldout,clens,clrp,0.4822315347103845,0.4422570902628916,196
