pair_id,base_id,template,op_family,split,direction,position,site_kind,site,layer,band_layers,variant,bound_value,swapped_in_value,bound_answer,target_answer,logp_clean_bound,logp_clean_other,logp_patched_bound,logp_patched_other,ld_clean,ld_patched,delta_ld,flipped_to_target,clean_argmax_id,patched_argmax_id,swap_coord_source,swap_coord_target,swap_coord_gap,swap_delta_norm,swap_delta_norm_ratio,swap_subspace_cosine,swap_degenerate,both_counterfactuals_correct
base_0000_affine,base_0000,global_shadow,affine,test,source,use,single,L12,12,12,jlens_answer,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6490551829338074,-2.211555242538452,-1.59375,-1.5625,0.03125,False,20,20,26.732133244997808,-28.623753090545122,55.355886335542934,3.0940159105733103,0.09084676472997565,0.9987979872408136,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,single,L12,12,12,whole_state,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6050267219543457,-2.2300267219543457,-1.59375,-1.625,-0.03125,False,20,20,,,,23.068096160888672,,,,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,single,L18,18,18,jlens_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6604875326156616,-2.222987651824951,-1.59375,-1.5625001192092896,0.03124988079071045,False,20,20,17.292405035472605,-17.235132068881303,34.52753710435391,2.8986359002213278,0.041407415489077455,0.9977656734332624,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,single,L18,18,18,logit_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6514171361923218,-2.2139172554016113,-1.59375,-1.5625001192092896,0.03124988079071045,False,20,20,1.0627479368306632,-0.8683740742949176,1.9311220111255807,3.429977391042551,0.04899770231169642,0.7120688134230457,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,single,L18,18,18,gram_random,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6520216464996338,-2.214521646499634,-1.59375,-1.5625,0.03125,False,20,20,-4.061327864549886,2.684801856692956,-6.746129721242842,0.5663471922502602,0.008090348118157347,0.9977656734563337,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,single,L18,18,18,noop_same_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,0.0547894964035045,0.054789496403504764,-2.636779683484747e-16,0.0,0.0,1.0000000000000007,True,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,single,L18,18,18,jlens_answer,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6520226001739502,-2.21452260017395,-1.59375,-1.5625,0.03125,False,20,20,20.73971929922847,-20.73473402165701,41.47445332088548,3.002072828683718,0.042885026345076696,0.9983366545603884,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,single,L18,18,18,whole_state,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6721972227096558,-2.2346973419189453,-1.59375,-1.5625001192092896,0.03124988079071045,False,20,20,,,,38.05084991455078,,,,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,single,L23,23,23,jlens_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,-197.85333423627185,-355.884341168614,158.03100693234217,9.252202963505736,0.03930168615899914,0.7120694526822126,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,single,L23,23,23,logit_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,-6.521566158177753,-11.731297226902862,5.20973106872511,9.253304387910596,0.03930636481082492,0.7120688134230457,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,single,L23,23,23,gram_random,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,-8.165915489067466,37.65670584466936,-45.822621333736826,2.6827658728815593,0.01139590460671362,0.7120694529734523,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,single,L23,23,23,noop_same_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,-227.59384921738598,-227.59384921738592,-5.684341886080802e-14,0.0,0.0,1.0000000000000007,True,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,single,L23,23,23,jlens_answer,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,-283.409464180044,-322.1847051997404,38.77524101969641,2.1398845153033235,0.009089842707588704,0.7510665407981056,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,single,L23,23,23,whole_state,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,,,,127.4367904663086,,,,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,band,L6+12+18,6,6+12+18,jlens_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6425133943557739,-2.2362632751464844,-1.59375,-1.5937498807907104,1.1920928955078125e-07,False,20,20,19.507928446507833,-20.524068406746306,40.03199685325414,1.7673284767744055,0.08916438611729478,0.9987902977964481,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,band,L6+12+18,6,6+12+18,logit_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6346794962882996,-2.2284295558929443,-1.59375,-1.59375,0.0,False,20,20,0.2601499037843954,-0.1771081465703738,0.43725805035476917,0.7766392895568692,0.03918262303694526,0.7120688134230457,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,band,L6+12+18,6,6+12+18,gram_random,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6556714773178101,-2.2181715965270996,-1.59375,-1.5625001192092896,0.03124988079071045,False,20,20,-8.282883143808084,8.512364685586357,-16.79524782939444,0.7414748606447904,0.03740852458364965,0.9987902978358665,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,band,L6+12+18,6,6+12+18,noop_same_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,-0.5249566083294339,-0.5249566083294337,-2.220446049250313e-16,0.0,0.0,1.0000000000000004,True,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,band,L6+12+18,6,6+12+18,jlens_answer,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6509743332862854,-2.2447242736816406,-1.59375,-1.59375,0.0,False,20,20,21.49853323272185,-22.542604920849325,44.041138153571175,1.612565777692426,0.0813563746248948,0.9991760122011871,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,band,L6+12+18,6,6+12+18,whole_state,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.3258320689201355,-2.7320821285247803,-1.59375,-2.40625,-0.8125,False,20,20,,,,14.645537376403809,,,,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,band,L12+18+23,12,12+18+23,jlens_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.643063485622406,-2.205563545227051,-1.59375,-1.5625,0.03125,False,20,20,12.247259086291567,-14.124124696897319,26.371383783188886,1.8526501751317408,0.05439767585291916,0.9980964829119481,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,band,L12+18+23,12,12+18+23,logit_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6488788723945618,-2.211378812789917,-1.59375,-1.5625,0.03125,False,20,20,1.0617701862941902,-0.06825690508979296,1.1300270913839832,2.0071064139823442,0.05893283339492987,0.7120688134230457,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,band,L12+18+23,12,12+18+23,gram_random,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6590527892112732,-2.221552848815918,-1.59375,-1.5625,0.03125,False,20,20,-0.7023812940546021,0.3705977753554599,-1.072979069410062,0.07537924046609253,0.00221329182592292,0.9980964828764648,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,band,L12+18+23,12,12+18+23,noop_same_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,-0.9247836659319985,-0.9247836659319985,0.0,0.0,0.0,1.0000000000000007,True,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,band,L12+18+23,12,12+18+23,jlens_answer,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6502193808555603,-2.212719440460205,-1.59375,-1.5625,0.03125,False,20,20,26.732133244997808,-28.623753090545122,55.355886335542934,3.0940159105733103,0.09084676472997565,0.9987979872408136,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,use,band,L12+18+23,12,12+18+23,whole_state,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.609007716178894,-2.2340078353881836,-1.59375,-1.6250001192092896,-0.03125011920928955,False,20,20,,,,23.068096160888672,,,,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L6,6,6,jlens_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6520218849182129,-2.214521884918213,-1.59375,-1.5625,0.03125,False,20,20,3.898250234289778,-3.760774548521421,7.659024782811199,0.33812983780455147,0.01669764640622861,0.9987902977964481,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L6,6,6,logit_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6457993984222412,-2.239549398422241,-1.59375,-1.59375,0.0,False,20,20,0.15446383160680163,-0.22446402078118968,0.3789278523879913,0.6730356544222513,0.03323608306588835,0.7120688134230457,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L6,6,6,gram_random,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.657900333404541,-2.220400333404541,-1.59375,-1.5625,0.03125,False,20,20,-22.033965706828713,21.387732495090155,-43.42169820191887,1.9169766323352182,0.09466481332605282,0.9987902978358665,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L6,6,6,noop_same_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,0.06564358299748375,0.06564358299748367,8.326672684688674e-17,0.0,0.0,1.0000000000000004,True,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L6,6,6,jlens_answer,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6579005122184753,-2.22040057182312,-1.59375,-1.5625,0.03125,False,20,20,5.882429173037327,-5.755167302633163,11.63759647567049,0.4261104639444588,0.021042336586253273,0.9991760122011871,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L6,6,6,whole_state,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,,,,0.0,,,,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L12,12,12,jlens_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6548532843589783,-2.217353343963623,-1.59375,-1.5625,0.03125,False,20,20,8.619607507388423,-9.39767911751305,18.017286624901473,1.2657556954709843,0.03618208693183183,0.9980964829119481,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L12,12,12,logit_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6520217061042786,-2.214521646499634,-1.59375,-1.5625,0.03125,False,20,20,0.2517142350665824,0.09098894841319233,0.1607252866533901,0.28547346890248415,0.008160362940115287,0.7120688134230457,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L12,12,12,gram_random,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6520224809646606,-2.214522361755371,-1.59375,-1.5624998807907104,0.03125011920928955,False,20,20,12.304327538892093,-11.834804711357435,24.139132250249528,1.6958294028370957,0.048475900281986777,0.9980964828764648,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L12,12,12,noop_same_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,-0.3799541639135393,-0.3799541639135393,0.0,0.0,0.0,1.0000000000000007,True,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L12,12,12,jlens_answer,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6548540592193604,-2.2173540592193604,-1.59375,-1.5625,0.03125,False,20,20,-8.742849498602885,7.917457312496284,-16.66030681109917,0.9311973443278828,0.026618614779865116,0.9987979872408136,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L12,12,12,whole_state,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,,,,0.0,,,,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L18,18,18,jlens_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041170120239,-2.2392539978027344,-1.59375,-1.5937498807907104,1.1920928955078125e-07,False,20,20,-8.197838469805944,8.186607550370397,-16.38444602017634,1.3754975715697024,0.021210994207410103,0.9977656734332624,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L18,18,18,logit_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455039381980896,-2.2392539978027344,-1.59375,-1.59375,0.0,False,20,20,0.31075000341128123,0.14843727683654157,0.16231272657473966,0.2882930126747047,0.004445650467344424,0.7120688134230457,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L18,18,18,gram_random,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.653112530708313,-2.2156124114990234,-1.59375,-1.5624998807907104,0.03125011920928955,False,20,20,18.407806607726698,-19.28370200470394,37.69150861243064,3.164255796491551,0.048794714550861,0.9977656734563337,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L18,18,18,noop_same_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,-0.01803801927333415,-0.01803801927333401,-1.3877787807814457e-16,0.0,0.0,1.0000000000000007,True,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L18,18,18,jlens_answer,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041170120239,-2.2392539978027344,-1.59375,-1.5937498807907104,1.1920928955078125e-07,False,20,20,-3.303760537656383,3.2726952803068485,-6.5764558179632315,0.4760279579189609,0.007340635466525562,0.9983366545603884,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L18,18,18,whole_state,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,,,,0.0,,,,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L23,23,23,jlens_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,-45.91807859903271,-105.29892470955434,59.38084611052163,3.4765559685034635,0.011844792434076093,0.7120694526822126,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L23,23,23,logit_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,-1.513842513437347,-3.4708605037707922,1.9570179903334453,3.4759727360752093,0.011842805333302776,0.7120688134230457,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L23,23,23,gram_random,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,5.019671707526296,-53.68850231381957,58.70817402134587,3.437173193924179,0.01171061343779477,0.7120694529734523,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L23,23,23,noop_same_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,-61.02903663620817,-61.02903663620813,-3.552713678800501e-14,0.0,0.0,1.0000000000000007,True,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L23,23,23,jlens_answer,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,-94.12576523362488,-81.67374814275497,-12.452017090869901,0.6871879543833064,0.0023412822220064615,0.7510665407981056,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,single,L23,23,23,whole_state,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,,,,0.0,,,,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,band,L6+12+18,6,6+12+18,jlens_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041170120239,-2.2392539978027344,-1.59375,-1.5937498807907104,1.1920928955078125e-07,False,20,20,3.898250234289778,-3.760774548521421,7.659024782811199,0.33812983780455147,0.01669764640622861,0.9987902977964481,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,band,L6+12+18,6,6+12+18,logit_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455038189888,-2.2392537593841553,-1.59375,-1.59375,0.0,False,20,20,0.15446383160680163,-0.22446402078118968,0.3789278523879913,0.6730356544222513,0.03323608306588835,0.7120688134230457,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,band,L6+12+18,6,6+12+18,gram_random,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6531125903129578,-2.2156126499176025,-1.59375,-1.5625,0.03125,False,20,20,-22.033965706828713,21.387732495090155,-43.42169820191887,1.9169766323352182,0.09466481332605282,0.9987902978358665,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,band,L6+12+18,6,6+12+18,noop_same_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,0.06564358299748375,0.06564358299748367,8.326672684688674e-17,0.0,0.0,1.0000000000000004,True,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,band,L6+12+18,6,6+12+18,jlens_answer,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6579003930091858,-2.220400333404541,-1.59375,-1.5625,0.03125,False,20,20,5.882429173037327,-5.755167302633163,11.63759647567049,0.4261104639444588,0.021042336586253273,0.9991760122011871,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,band,L6+12+18,6,6+12+18,whole_state,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,,,,0.0,,,,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,band,L12+18+23,12,12+18+23,jlens_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6520195007324219,-2.214519500732422,-1.59375,-1.5625,0.03125,False,20,20,8.619607507388423,-9.39767911751305,18.017286624901473,1.2657556954709843,0.03618208693183183,0.9980964829119481,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,band,L12+18+23,12,12+18+23,logit_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6590545177459717,-2.2215545177459717,-1.59375,-1.5625,0.03125,False,20,20,0.2517142350665824,0.09098894841319233,0.1607252866533901,0.28547346890248415,0.008160362940115287,0.7120688134230457,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,band,L12+18+23,12,12+18+23,gram_random,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.654853105545044,-2.217353105545044,-1.59375,-1.5625,0.03125,False,20,20,12.304327538892093,-11.834804711357435,24.139132250249528,1.6958294028370957,0.048475900281986777,0.9980964828764648,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,band,L12+18+23,12,12+18+23,noop_same_value,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,-0.3799541639135393,-0.3799541639135393,0.0,0.0,0.0,1.0000000000000007,True,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,band,L12+18+23,12,12+18+23,jlens_answer,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6548535823822021,-2.217353582382202,-1.59375,-1.5625,0.03125,False,20,20,-8.742849498602885,7.917457312496284,-16.66030681109917,0.9311973443278828,0.026618614779865116,0.9987979872408136,False,False
base_0000_affine,base_0000,global_shadow,affine,test,source,pre_def,band,L12+18+23,12,12+18+23,whole_state,2,4,5,7,-0.6455041766166687,-2.2392542362213135,-0.6455041766166687,-2.2392542362213135,-1.59375,-1.59375,0.0,False,20,20,,,,0.0,,,,False
base_0000_affine,base_0000,global_shadow,affine,test,target,use,single,L6,6,6,jlens_value,4,2,7,5,-2.8834409713745117,-0.2584409713745117,-2.8733344078063965,-0.26395952701568604,2.625,2.609375,-0.015625,False,20,20,17.727792962297205,-18.17014194437318,35.897934906670386,1.5848183354559617,0.07808787721126478,0.9987902977964481,False,False
base_0000_affine,base_0000,global_shadow,affine,test,target,use,single,L6,6,6,logit_value,4,2,7,5,-2.8834409713745117,-0.2584409713745117,-2.871218681335449,-0.26184380054473877,2.625,2.609375,-0.015625,False,20,20,-0.05630820419410452,0.0987460923520415,-0.15505429654614603,0.27540089568307596,0.013569675996829709,0.7120688134230457,False,False
base_0000_affine,base_0000,global_shadow,affine,test,target,use,single,L6,6,6,gram_random,4,2,7,5,-2.8834409713745117,-0.2584409713745117,-2.8712191581726074,-0.2618442475795746,2.625,2.609375,-0.015625,False,20,20,-1.2473102501175426,1.5192307119417277,-2.7665409620592705,0.1221369636904586,0.006017987052675829,0.9987902978358665,False,False
base_0000_affine,base_0000,global_shadow,affine,test,target,use,single,L6,6,6,noop_same_value,4,2,7,5,-2.8834409713745117,-0.2584409713745117,-2.8834409713745117,-0.2584409713745117,2.625,2.625,0.0,False,20,20,-0.23612437453380297,-0.2361243745338032,2.220446049250313e-16,0.0,0.0,1.0000000000000004,True,False
base_0000_affine,base_0000,global_shadow,affine,test,target,use,single,L6,6,6,jlens_answer,4,2,7,5,-2.8834409713745117,-0.2584409713745117,-2.859804153442383,-0.26605409383773804,2.625,2.59375,-0.03125,False,20,20,27.25296202631756,-27.714116832137208,54.96707885845477,2.012618973601108,0.09916666141953039,0.9991760122011871,False,False
base_0000_affine,base_0000,global_shadow,affine,test,target,use,single,L6,6,6,whole_state,4,2,7,5,-2.8834409713745117,-0.2584409713745117,-2.1769776344299316,-0.5207276940345764,2.625,1.65625,-0.96875,False,20,20,,,,14.645537376403809,,,,False
base_0000_affine,base_0000,global_shadow,affine,test,target,use,single,L12,12,12,jlens_value,4,2,7,5,-2.8834409713745117,-0.2584409713745117,-2.884925365447998,-0.25992536544799805,2.625,2.625,0.0,False,20,20,-5.989402432239084,5.008616643365103,-10.998019075604187,0.7726360563418442,0.024242345352582618,0.9980964829119481,False,False
base_0000_affine,base_0000,global_shadow,affine,test,target,use,single,L12,12,12,logit_value,4,2,7,5,-2.8834409713745117,-0.2584409713745117,-2.898197889328003,-0.2575729191303253,2.625,2.640625,0.015625,False,20,20,0.20374596489697755,0.1932533227228339,0.01049264217414364,0.01863658806759452,0.0005847443960453163,0.7120688134230457,False,False
base_0000_affine,base_0000,global_shadow,affine,test,target,use,single,L12,12,12,gram_random,4,2,7,5,-2.8834409713745117,-0.2584409713745117,-2.884749412536621,-0.25974929332733154,2.625,2.625,0.0,False,20,20,-8.581671135456169,7.913517254491897,-16.495188389948066,1.1588248155325411,0.036359462065867446,0.9980964828764648,False,False
