pair_id,layer,position,n_patched_tokens,ld_clean,ld_corrupted,ld_patched,recovery,answer_flipped,causal_class
pair_6,19,sanitizer_def,1,0.5118408799171448,0.556640625,0.556640625,-0.0,False,not_encoded
pair_6,23,sink_arg,2,0.5118408799171448,0.556640625,0.556640625,-0.0,False,not_encoded
pair_6,23,last_token,1,0.5118408799171448,0.556640625,0.5118408799171448,1.0,False,not_encoded
pair_6,23,sanitizer_def,1,0.5118408799171448,0.556640625,0.556640625,-0.0,False,not_encoded
pair_7,-1,sink_arg,2,0.5742188096046448,0.5625,0.5625,0.0,False,not_encoded
pair_7,-1,last_token,1,0.5742188096046448,0.5625,0.5625,0.0,False,not_encoded
pair_7,-1,sanitizer_def,1,0.5742188096046448,0.5625,0.5625,0.0,False,not_encoded
pair_7,0,sink_arg,2,0.5742188096046448,0.5625,0.5859375,1.9999898275256982,False,not_encoded
pair_7,0,last_token,1,0.5742188096046448,0.5625,0.5625,0.0,False,not_encoded
pair_7,0,sanitizer_def,1,0.5742188096046448,0.5625,0.5625,0.0,False,not_encoded
pair_7,3,sink_arg,2,0.5742188096046448,0.5625,0.5898436903953552,2.333316379209497,False,not_encoded
pair_7,3,last_token,1,0.5742188096046448,0.5625,0.5625,0.0,False,not_encoded
pair_7,3,sanitizer_def,1,0.5742188096046448,0.5625,0.5625,0.0,False,not_encoded
pair_7,7,sink_arg,2,0.5742188096046448,0.5625,0.5859375,1.9999898275256982,False,encoded_and_used
pair_7,7,last_token,1,0.5742188096046448,0.5625,0.5390625596046448,-1.9999847412885474,False,encoded_but_unused
pair_7,7,sanitizer_def,1,0.5742188096046448,0.5625,0.5625,0.0,False,encoded_but_unused
pair_7,11,sink_arg,2,0.5742188096046448,0.5625,0.5781249403953552,1.3333214654466479,False,encoded_and_used
pair_7,11,last_token,1,0.5742188096046448,0.5625,0.5546875,-0.6666632758418994,False,encoded_but_unused
pair_7,11,sanitizer_def,1,0.5742188096046448,0.5625,0.5625,0.0,False,encoded_but_unused
pair_7,15,sink_arg,2,0.5742188096046448,0.5625,0.5624999403953552,-5.086237150893398e-06,False,not_encoded
pair_7,15,last_token,1,0.5742188096046448,0.5625,0.5624999403953552,-5.086237150893398e-06,False,not_encoded
pair_7,15,sanitizer_def,1,0.5742188096046448,0.5625,0.5625,0.0,False,not_encoded
pair_7,19,sink_arg,2,0.5742188096046448,0.5625,0.5624999403953552,-5.086237150893398e-06,False,not_encoded
pair_7,19,last_token,1,0.5742188096046448,0.5625,0.5625,0.0,False,not_encoded
pair_7,19,sanitizer_def,1,0.5742188096046448,0.5625,0.5625,0.0,False,not_encoded
pair_7,23,sink_arg,2,0.5742188096046448,0.5625,0.5625,0.0,False,not_encoded
pair_7,23,last_token,1,0.5742188096046448,0.5625,0.5742188096046448,1.0,False,not_encoded
pair_7,23,sanitizer_def,1,0.5742188096046448,0.5625,0.5625,0.0,False,not_encoded
pair_8,-1,sink_arg,2,0.4687499403953552,0.5078124403953552,0.5078124403953552,-0.0,False,not_encoded
pair_8,-1,last_token,1,0.4687499403953552,0.5078124403953552,0.5078124403953552,-0.0,False,not_encoded
pair_8,-1,sanitizer_def,1,0.4687499403953552,0.5078124403953552,0.5078124403953552,-0.0,False,not_encoded
pair_8,0,sink_arg,2,0.4687499403953552,0.5078124403953552,0.46875,0.9999984741210938,False,not_encoded
pair_8,0,last_token,1,0.4687499403953552,0.5078124403953552,0.5078125,-1.52587890625e-06,False,not_encoded
pair_8,0,sanitizer_def,1,0.4687499403953552,0.5078124403953552,0.5078124403953552,-0.0,False,not_encoded
pair_8,3,sink_arg,2,0.4687499403953552,0.5078124403953552,0.4804686903953552,0.7,False,not_encoded
pair_8,3,last_token,1,0.4687499403953552,0.5078124403953552,0.5078125,-1.52587890625e-06,False,not_encoded
pair_8,3,sanitizer_def,1,0.4687499403953552,0.5078124403953552,0.5078124403953552,-0.0,False,not_encoded
pair_8,7,sink_arg,2,0.4687499403953552,0.5078124403953552,0.4960938096046448,0.2999969482421875,False,encoded_but_unused
pair_8,7,last_token,1,0.4687499403953552,0.5078124403953552,0.4765624403953552,0.8,False,encoded_and_used
pair_8,7,sanitizer_def,1,0.4687499403953552,0.5078124403953552,0.5078124403953552,-0.0,False,encoded_but_unused
pair_8,11,sink_arg,2,0.4687499403953552,0.5078124403953552,0.5,0.19999847412109376,False,encoded_but_unused
pair_8,11,last_token,1,0.4687499403953552,0.5078124403953552,0.4609375,1.1999984741210938,False,encoded_and_used
pair_8,11,sanitizer_def,1,0.4687499403953552,0.5078124403953552,0.5078124403953552,-0.0,False,encoded_but_unused
pair_8,15,sink_arg,2,0.4687499403953552,0.5078124403953552,0.5156250596046448,-0.2000030517578125,False,encoded_but_unused
pair_8,15,last_token,1,0.4687499403953552,0.5078124403953552,0.4453125,1.5999984741210938,False,encoded_and_used
pair_8,15,sanitizer_def,1,0.4687499403953552,0.5078124403953552,0.5078124403953552,-0.0,False,encoded_but_unused
pair_8,19,sink_arg,2,0.4687499403953552,0.5078124403953552,0.5156250596046448,-0.2000030517578125,False,not_encoded
pair_8,19,last_token,1,0.4687499403953552,0.5078124403953552,0.4453124403953552,1.6,False,not_encoded
pair_8,19,sanitizer_def,1,0.4687499403953552,0.5078124403953552,0.5078124403953552,-0.0,False,not_encoded
pair_8,23,sink_arg,2,0.4687499403953552,0.5078124403953552,0.5078124403953552,-0.0,False,not_encoded
pair_8,23,last_token,1,0.4687499403953552,0.5078124403953552,0.4687499403953552,1.0,False,not_encoded
pair_8,23,sanitizer_def,1,0.4687499403953552,0.5078124403953552,0.5078124403953552,-0.0,False,not_encoded
pair_9,-1,sink_arg,2,0.5,0.5390625,0.5390625,-0.0,False,not_encoded
pair_9,-1,last_token,1,0.5,0.5390625,0.5390625,-0.0,False,not_encoded
pair_9,-1,sanitizer_def,1,0.5,0.5390625,0.5390625,-0.0,False,not_encoded
pair_9,0,sink_arg,2,0.5,0.5390625,0.4999999403953552,1.0000015258789063,False,not_encoded
pair_9,0,last_token,1,0.5,0.5390625,0.5390625,-0.0,False,not_encoded
pair_9,0,sanitizer_def,1,0.5,0.5390625,0.5390625,-0.0,False,not_encoded
pair_9,3,sink_arg,2,0.5,0.5390625,0.5078124403953552,0.8000015258789063,False,not_encoded
pair_9,3,last_token,1,0.5,0.5390625,0.5390624403953552,1.52587890625e-06,False,not_encoded
pair_9,3,sanitizer_def,1,0.5,0.5390625,0.5390625,-0.0,False,not_encoded
pair_9,7,sink_arg,2,0.5,0.5390625,0.5234375,0.4,False,encoded_but_unused
pair_9,7,last_token,1,0.5,0.5390625,0.4921875,1.2,False,encoded_and_used
pair_9,7,sanitizer_def,1,0.5,0.5390625,0.5390625,-0.0,False,encoded_but_unused
pair_9,11,sink_arg,2,0.5,0.5390625,0.53125,0.2,False,encoded_but_unused
pair_9,11,last_token,1,0.5,0.5390625,0.4921874403953552,1.2000015258789063,False,encoded_and_used
pair_9,11,sanitizer_def,1,0.5,0.5390625,0.5390625,-0.0,False,encoded_but_unused
pair_9,15,sink_arg,2,0.5,0.5390625,0.5390625596046448,-1.52587890625e-06,False,encoded_but_unused
pair_9,15,last_token,1,0.5,0.5390625,0.4765624403953552,1.6000015258789062,False,encoded_and_used
pair_9,15,sanitizer_def,1,0.5,0.5390625,0.5390625,-0.0,False,encoded_but_unused
pair_9,19,sink_arg,2,0.5,0.5390625,0.5390624403953552,1.52587890625e-06,False,not_encoded
pair_9,19,last_token,1,0.5,0.5390625,0.484375,1.4,False,not_encoded
pair_9,19,sanitizer_def,1,0.5,0.5390625,0.5390625,-0.0,False,not_encoded
pair_9,23,sink_arg,2,0.5,0.5390625,0.5390625,-0.0,False,not_encoded
pair_9,23,last_token,1,0.5,0.5390625,0.5,1.0,False,not_encoded
pair_9,23,sanitizer_def,1,0.5,0.5390625,0.5390625,-0.0,False,not_encoded
pair_10,-1,sink_arg,1,0.6796874403953552,0.6718750596046448,0.6718750596046448,0.0,False,not_encoded
pair_10,-1,last_token,1,0.6796874403953552,0.6718750596046448,0.6718750596046448,0.0,False,not_encoded
pair_10,-1,sanitizer_def,1,0.6796874403953552,0.6718750596046448,0.6718750596046448,0.0,False,not_encoded
pair_10,0,sink_arg,1,0.6796874403953552,0.6718750596046448,0.6796875,1.0000076295109483,False,not_encoded
pair_10,0,last_token,1,0.6796874403953552,0.6718750596046448,0.6796875,1.0000076295109483,False,not_encoded
pair_10,0,sanitizer_def,1,0.6796874403953552,0.6718750596046448,0.6718750596046448,0.0,False,not_encoded
pair_10,3,sink_arg,1,0.6796874403953552,0.6718750596046448,0.671875,-7.629510948348211e-06,False,not_encoded
pair_10,3,last_token,1,0.6796874403953552,0.6718750596046448,0.6875,2.000022888532845,False,not_encoded
pair_10,3,sanitizer_def,1,0.6796874403953552,0.6718750596046448,0.6718750596046448,0.0,False,not_encoded
pair_10,7,sink_arg,1,0.6796874403953552,0.6718750596046448,0.6875,2.000022888532845,False,encoded_and_used
pair_10,7,last_token,1,0.6796874403953552,0.6718750596046448,0.6484374403953552,-3.000061036087587,False,encoded_but_unused
pair_10,7,sanitizer_def,1,0.6796874403953552,0.6718750596046448,0.6718750596046448,0.0,False,encoded_but_unused
pair_10,11,sink_arg,1,0.6796874403953552,0.6718750596046448,0.671875,-7.629510948348211e-06,False,encoded_but_unused
pair_10,11,last_token,1,0.6796874403953552,0.6718750596046448,0.65625,-2.0000381475547417,False,encoded_but_unused
pair_10,11,sanitizer_def,1,0.6796874403953552,0.6718750596046448,0.6718750596046448,0.0,False,encoded_but_unused
pair_10,15,sink_arg,1,0.6796874403953552,0.6718750596046448,0.6718750596046448,0.0,False,not_encoded
pair_10,15,last_token,1,0.6796874403953552,0.6718750596046448,0.6562500596046448,-2.0000305180437934,False,not_encoded
pair_10,15,sanitizer_def,1,0.6796874403953552,0.6718750596046448,0.6718750596046448,0.0,False,not_encoded
pair_10,19,sink_arg,1,0.6796874403953552,0.6718750596046448,0.6796875,1.0000076295109483,False,not_encoded
pair_10,19,last_token,1,0.6796874403953552,0.6718750596046448,0.65625,-2.0000381475547417,False,not_encoded
pair_10,19,sanitizer_def,1,0.6796874403953552,0.6718750596046448,0.6718750596046448,0.0,False,not_encoded
pair_10,23,sink_arg,1,0.6796874403953552,0.6718750596046448,0.6718750596046448,0.0,False,not_encoded
pair_10,23,last_token,1,0.6796874403953552,0.6718750596046448,0.6796874403953552,1.0,False,not_encoded
pair_10,23,sanitizer_def,1,0.6796874403953552,0.6718750596046448,0.6718750596046448,0.0,False,not_encoded
pair_11,-1,sink_arg,2,0.53515625,0.5703125,0.5703125,-0.0,False,not_encoded
pair_11,-1,last_token,1,0.53515625,0.5703125,0.5703125,-0.0,False,not_encoded
pair_11,-1,sanitizer_def,1,0.53515625,0.5703125,0.5703125,-0.0,False,not_encoded
pair_11,0,sink_arg,2,0.53515625,0.5703125,0.53515625,1.0,False,not_encoded
pair_11,0,last_token,1,0.53515625,0.5703125,0.5781249403953552,-0.2222205268012153,False,not_encoded
pair_11,0,sanitizer_def,1,0.53515625,0.5703125,0.5703125,-0.0,False,not_encoded
