model,layer,site,condition,lens_a,lens_b,cosine,spearman,n_tokens
deepseek-coder-6.7b,19,last_token,flatten_only,clens,clrp,0.9111352146077423,0.9066882356222459,196
deepseek-coder-6.7b,19,last_token,flatten_only,logit,clrp,0.919434803962149,0.9033046721226563,196
deepseek-coder-6.7b,19,last_token,normalize,clens,logit,0.8807658759143832,0.879833292161066,196
deepseek-coder-6.7b,19,last_token,normalize,clens,clrp,0.947124576563875,0.9448716620580291,196
deepseek-coder-6.7b,19,last_token,normalize,logit,clrp,0.9672509524062217,0.9644383173027119,196
deepseek-coder-6.7b,19,last_token,opaque_only,clens,logit,0.8778942844293438,0.867507112177163,196
deepseek-coder-6.7b,19,last_token,opaque_only,clens,clrp,0.9294366633771022,0.9217110663086008,196
deepseek-coder-6.7b,19,last_token,opaque_only,logit,clrp,0.967098250448686,0.9673389699495574,196
deepseek-coder-6.7b,19,last_token,rename_cumulative,clens,logit,0.8287042563684369,0.8291196837969863,196
deepseek-coder-6.7b,19,last_token,rename_cumulative,clens,clrp,0.9252091751965186,0.9274613711161935,196
deepseek-coder-6.7b,19,last_token,rename_cumulative,logit,clrp,0.9549540832781815,0.9527305182127518,196
deepseek-coder-6.7b,19,last_token,rename_only,clens,logit,0.8374486695738026,0.8383204902421727,196
deepseek-coder-6.7b,19,last_token,rename_only,clens,clrp,0.9309295160369891,0.9337153057240077,196
deepseek-coder-6.7b,19,last_token,rename_only,logit,clrp,0.9520517568175318,0.9494521432157401,196
deepseek-coder-6.7b,19,last_token,rename_opaque,clens,logit,0.8440056359946803,0.8298336906023636,196
deepseek-coder-6.7b,19,last_token,rename_opaque,clens,clrp,0.922851261580345,0.9160149495174877,196
deepseek-coder-6.7b,19,last_token,rename_opaque,logit,clrp,0.9581524607579703,0.9569922463323479,196
deepseek-coder-6.7b,19,last_token,rename_opaque_encode,clens,logit,0.8295305684668586,0.8210042314465811,196
deepseek-coder-6.7b,19,last_token,rename_opaque_encode,clens,clrp,0.9208602153652553,0.9137263027038228,196
deepseek-coder-6.7b,19,last_token,rename_opaque_encode,logit,clrp,0.9533023408212411,0.9489819824845206,196
deepseek-coder-6.7b,19,last_token,rename_opaque_encode_flatten,clens,logit,0.8360242066146949,0.8206312903919867,196
deepseek-coder-6.7b,19,last_token,rename_opaque_encode_flatten,clens,clrp,0.9374009346364479,0.9247232825187865,196
deepseek-coder-6.7b,19,last_token,rename_opaque_encode_flatten,logit,clrp,0.938695476576663,0.9312338133222834,196
deepseek-coder-6.7b,23,last_token,clean_heldout,clens,logit,0.8706327257294976,0.8669524818908432,196
deepseek-coder-6.7b,23,last_token,clean_heldout,clens,clrp,0.9496902359489733,0.9466821793145216,196
deepseek-coder-6.7b,23,last_token,clean_heldout,logit,clrp,0.9571627838444352,0.9530094271211024,196
deepseek-coder-6.7b,23,last_token,encode_only,clens,logit,0.9250430215549826,0.9150475340468089,196
deepseek-coder-6.7b,23,last_token,encode_only,clens,clrp,0.9684580653138688,0.9654312330164397,196
deepseek-coder-6.7b,23,last_token,encode_only,logit,clrp,0.9697170842685533,0.963403963694029,196
deepseek-coder-6.7b,23,last_token,flatten_only,clens,logit,0.8115384542332132,0.7677900054984901,196
deepseek-coder-6.7b,23,last_token,flatten_only,clens,clrp,0.9427344462309103,0.9307716214170166,196
deepseek-coder-6.7b,23,last_token,flatten_only,logit,clrp,0.9203170212646304,0.8971623010781823,196
deepseek-coder-6.7b,23,last_token,normalize,clens,logit,0.9109580840628013,0.9013379658774874,196
deepseek-coder-6.7b,23,last_token,normalize,clens,clrp,0.9678852783915749,0.9652399811935708,196
deepseek-coder-6.7b,23,last_token,normalize,logit,clrp,0.9659146539771263,0.9592282988947239,196
deepseek-coder-6.7b,23,last_token,opaque_only,clens,logit,0.9166056429247047,0.9082023125532915,196
deepseek-coder-6.7b,23,last_token,opaque_only,clens,clrp,0.9608762644557121,0.9489070755205637,196
deepseek-coder-6.7b,23,last_token,opaque_only,logit,clrp,0.9653977754905685,0.9615312895951039,196
deepseek-coder-6.7b,23,last_token,rename_cumulative,clens,logit,0.8830488399858369,0.8758313477675335,196
deepseek-coder-6.7b,23,last_token,rename_cumulative,clens,clrp,0.94006271600515,0.9369522428260646,196
deepseek-coder-6.7b,23,last_token,rename_cumulative,logit,clrp,0.9642955041025784,0.9589414211604206,196
deepseek-coder-6.7b,23,last_token,rename_only,clens,logit,0.8902169253741009,0.8814143072301159,196
deepseek-coder-6.7b,23,last_token,rename_only,clens,clrp,0.9482382384146998,0.947318091625561,196
deepseek-coder-6.7b,23,last_token,rename_only,logit,clrp,0.9634719826213543,0.9582369769461866,196
deepseek-coder-6.7b,23,last_token,rename_opaque,clens,logit,0.8883244258817793,0.8667739801894988,196
deepseek-coder-6.7b,23,last_token,rename_opaque,clens,clrp,0.9391866652047596,0.9291109180884382,196
deepseek-coder-6.7b,23,last_token,rename_opaque,logit,clrp,0.9632784112223499,0.9534301811314139,196
deepseek-coder-6.7b,23,last_token,rename_opaque_encode,clens,logit,0.8794075059725716,0.876814700890118,196
deepseek-coder-6.7b,23,last_token,rename_opaque_encode,clens,clrp,0.9496672679007371,0.9436827132258606,196
deepseek-coder-6.7b,23,last_token,rename_opaque_encode,logit,clrp,0.9582322288829787,0.9567053685980444,196
deepseek-coder-6.7b,23,last_token,rename_opaque_encode_flatten,clens,logit,0.8722398068193843,0.8634350421152454,196
deepseek-coder-6.7b,23,last_token,rename_opaque_encode_flatten,clens,clrp,0.9530609553060472,0.9456414506450765,196
deepseek-coder-6.7b,23,last_token,rename_opaque_encode_flatten,logit,clrp,0.9542309397438503,0.954628692554726,196
deepseek-coder-6.7b,27,last_token,clean_heldout,clens,logit,0.9111919225037195,0.9020169098486721,196
deepseek-coder-6.7b,27,last_token,clean_heldout,clens,clrp,0.9663980657502905,0.9599438994652919,196
deepseek-coder-6.7b,27,last_token,clean_heldout,logit,clrp,0.9707959956864295,0.9672784068723155,196
deepseek-coder-6.7b,27,last_token,encode_only,clens,logit,0.9378841793102242,0.9389683557921412,196
deepseek-coder-6.7b,27,last_token,encode_only,clens,clrp,0.9778242304400184,0.9749954179250773,196
deepseek-coder-6.7b,27,last_token,encode_only,logit,clrp,0.9683492480543235,0.9660958331009093,196
deepseek-coder-6.7b,27,last_token,flatten_only,clens,logit,0.8990672368981362,0.8597757572376863,196
deepseek-coder-6.7b,27,last_token,flatten_only,clens,clrp,0.97181163187679,0.9593334873973018,196
deepseek-coder-6.7b,27,last_token,flatten_only,logit,clrp,0.9605231896951217,0.9439313405955901,196
deepseek-coder-6.7b,27,last_token,normalize,clens,logit,0.9350612515377801,0.9337838376272024,196
deepseek-coder-6.7b,27,last_token,normalize,clens,clrp,0.9786435999224071,0.9750543872371285,196
deepseek-coder-6.7b,27,last_token,normalize,logit,clrp,0.9714128171679297,0.9694156459928759,196
deepseek-coder-6.7b,27,last_token,opaque_only,clens,logit,0.9296599961811414,0.928677413956602,196
deepseek-coder-6.7b,27,last_token,opaque_only,clens,clrp,0.9714626575178568,0.9685470439640129,196
deepseek-coder-6.7b,27,last_token,opaque_only,logit,clrp,0.9610559903539495,0.960501717281993,196
deepseek-coder-6.7b,27,last_token,rename_cumulative,clens,logit,0.9409012089823692,0.9344659691287683,196
deepseek-coder-6.7b,27,last_token,rename_cumulative,clens,clrp,0.9699963039357247,0.966377929539641,196
deepseek-coder-6.7b,27,last_token,rename_cumulative,logit,clrp,0.976402707262353,0.9706651579022864,196
deepseek-coder-6.7b,27,last_token,rename_only,clens,logit,0.937576056777986,0.929793049590004,196
deepseek-coder-6.7b,27,last_token,rename_only,clens,clrp,0.9704787062201766,0.967606722501574,196
deepseek-coder-6.7b,27,last_token,rename_only,logit,clrp,0.9756207599588277,0.9709870984707824,196
deepseek-coder-6.7b,27,last_token,rename_opaque,clens,logit,0.931221604102055,0.9161583883846395,196
deepseek-coder-6.7b,27,last_token,rename_opaque,clens,clrp,0.9666971006725025,0.9528325191849486,196
deepseek-coder-6.7b,27,last_token,rename_opaque,logit,clrp,0.9724112049231303,0.9672688442811721,196
deepseek-coder-6.7b,27,last_token,rename_opaque_encode,clens,logit,0.9327749443211839,0.9281323462614253,196
deepseek-coder-6.7b,27,last_token,rename_opaque_encode,clens,clrp,0.9722730860736398,0.9688339216983162,196
deepseek-coder-6.7b,27,last_token,rename_opaque_encode,logit,clrp,0.9716426189124068,0.9654583270246795,196
deepseek-coder-6.7b,27,last_token,rename_opaque_encode_flatten,clens,logit,0.9093875937962707,0.9100223924009276,196
deepseek-coder-6.7b,27,last_token,rename_opaque_encode_flatten,clens,clrp,0.9763090582353158,0.976015427647045,196
deepseek-coder-6.7b,27,last_token,rename_opaque_encode_flatten,logit,clrp,0.9617703106934342,0.9595518332284106,196
deepseek-coder-6.7b,31,last_token,clean_heldout,clens,logit,0.9999999762205212,0.999996812469619,196
deepseek-coder-6.7b,31,last_token,clean_heldout,clens,clrp,1.0,1.0,196
