model,split,correct_only,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,statistic,role,token_identical,n_pairs,n_bases,mean_delta,median_delta,sd_delta,cohens_d,ci_lo,ci_hi,sign_consistency,n_nonzero,degenerate,sign_test_p,permutation_p,permutation_effect_size,mean_frac_from,mean_frac_to,same_target_token,median_abs_rho_minus_one
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_inner,delta_frac_outer_def_value,outer_def_value,1,140,140,-0.003997399240236291,-0.0039039787919667177,0.002686023192909816,-1.4882221608465853,-0.004439248488625441,-0.003580790356114628,0.05714285714285714,140,0,4.5561042803943e-30,0.0,-10.211392249907346,-0.010715114185349726,-0.014712513425586016,1,1.9906392001445283e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_inner,delta_frac_question,question,1,140,140,0.00924267385327507,0.008539279031187924,0.008102264967382153,1.1407518626561757,0.007960525227077816,0.01058394516017576,0.8714285714285714,140,0,3.5726649331846444e-20,0.0,8.922082803949829,0.3373056271552211,0.3465483010084962,1,1.9906392001445283e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_inner,delta_frac_question_all,question_all,1,140,140,0.012115213057734947,0.011471716614549377,0.008488465272576792,1.427256007852784,0.01082063620749209,0.013504695727843533,0.9357142857142857,140,0,6.739276631949471e-29,0.0,9.705615717204637,0.35169570091984537,0.3638109139775803,1,1.9906392001445283e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_inner,delta_frac_question_var,question_var,1,140,140,0.002872539204459874,0.0029006196419226714,0.0015718139395321416,1.8275313204786183,0.00262857410943938,0.0031352389407338817,0.9785714285714285,140,0,6.564099930151443e-37,0.0,10.444017126641464,0.014390073764624216,0.01726261296908409,1,1.9906392001445283e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_inner,delta_frac_return_kw,return_kw,1,140,140,0.000724842444316382,0.0009653827121306053,0.0022185762153302973,0.32671514248991845,0.00034790423769726975,0.0011033576114586245,0.6642857142857143,140,0,0.00012562947340398603,0.0,3.728082935567476,-0.003419951897342315,-0.002695109453025933,1,1.9906392001445283e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_inner,delta_frac_signature,signature,1,140,140,-0.011131369592613512,-0.01066509123388286,0.007907493434092245,-1.4076988726442563,-0.012486283840604911,-0.009904327764679784,0.06428571428571428,140,0,6.739276631949471e-29,0.0,-9.632029526179084,0.026334529929694712,0.0152031603370812,1,1.9906392001445283e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_inner,delta_frac_use_site,use_site,1,140,140,-0.009563899187796626,-0.009161746554863539,0.003225821786024174,-2.9647946545689785,-0.0101179883939703,-0.009046460810269216,0.0,140,0,1.4349296274686127e-42,0.0,-11.352969960994889,0.014977799459316746,0.005413900271520117,1,1.9906392001445283e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,binding_shift,binding_shift,0,140,140,-0.01745121544297443,-0.01678169617686376,0.011760453708492666,-1.4838896419763339,-0.0194729534660211,-0.015445405122323107,0.05714285714285714,140,0,4.5561042803943e-30,0.0,-10.027931281048298,,,1,2.262460589985693e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,binding_shift_identical,binding_shift_identical,1,140,140,-0.014773958167239578,-0.013967024277498321,0.007134663196723439,-2.070729585949404,-0.01602425542908743,-0.01362639645352272,0.014285714285714285,140,0,1.4164190352742676e-38,0.0,-10.833254180264946,,,1,2.262460589985693e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_both_defs,both_defs,0,140,140,0.01141618038063166,0.011183850923907668,0.008730934764642836,1.3075553406793403,0.010066561788787384,0.012937731537083191,0.9142857142857143,140,0,1.1519758181793253e-25,0.0,9.757356093120835,0.31775736763056517,0.3291735480111968,1,2.262460589985693e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_inner_def,inner_def,0,140,140,-0.0030175175311713837,-0.003651696647976063,0.008178782860967097,-0.3689445706612852,-0.004350217779523569,-0.0015774736367985698,0.3,140,0,2.49153734808359e-06,0.0,-4.32173694638279,0.01926952993753723,0.016252012406365843,1,2.262460589985693e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_inner_def_identical,inner_def_identical,1,140,140,-0.00034026025543653065,-0.00024657349621931167,0.00234200017029728,-0.14528617877655403,-0.0007360340304071279,4.892818923803776e-05,0.45714285714285713,140,0,0.35258382707227787,0.09,-1.7628327372386199,0.0060691301374532335,0.005728869882016704,1,2.262460589985693e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_inner_def_name,inner_def_name,0,140,140,-0.002677257275734853,-0.00359529809397422,0.008203088465274082,-0.32637186433724513,-0.0040127360365305445,-0.0012368467262960437,0.32857142857142857,140,0,6.106032145217525e-05,0.0,-3.789514739236415,0.013200399800083994,0.010523142524349141,1,2.262460589985693e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_inner_def_value,inner_def_value,1,140,140,-0.00034026025543653065,-0.00024657349621931167,0.00234200017029728,-0.14528617877655403,-0.0007360340304071279,4.892818923803776e-05,0.45714285714285713,140,0,0.35258382707227787,0.09,-1.7628327372386199,0.0060691301374532335,0.005728869882016704,1,2.262460589985693e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_other,other,1,140,140,-0.005920318282212968,-0.005988688987252938,0.005204563559315025,-1.1375244465248004,-0.006810354838329645,-0.005086807989079893,0.1357142857142857,140,0,2.319120802043693e-19,0.0,-8.97241615634273,0.2960101598525029,0.29008984157028994,1,2.262460589985693e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_outer_def,outer_def,1,140,140,0.014433697911803042,0.014459271955207298,0.006354231468885501,2.2715096203970417,0.013371848196980587,0.01550392364291081,0.9928571428571429,140,0,2.023250774730744e-40,0.0,11.05785563362355,0.298487837693028,0.312921535604831,1,2.262460589985693e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_outer_def_name,outer_def_name,1,140,140,0.018815120078758744,0.01789480203358884,0.007092836436313235,2.652693354442923,0.017652398055321976,0.020066475291285142,1.0,140,0,1.4349296274686127e-42,0.0,11.320100696517231,0.3065698125047515,0.32538493258351026,1,2.262460589985693e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_outer_def_value,outer_def_value,1,140,140,-0.004381422166955699,-0.004306634312521245,0.0025157039101178866,-1.7416287144659977,-0.004792172318581122,-0.003984282035782192,0.02857142857142857,140,0,2.26533287342024e-35,0.0,-10.560558687794282,-0.008081974811723564,-0.012463396978679262,1,2.262460589985693e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_question,question,1,140,140,0.010870363626222485,0.010391364180517532,0.008087730560756462,1.344056103818295,0.00961778308468986,0.012223863060247588,0.9214285714285714,140,0,1.0618810807448801e-26,0.0,9.509158177258179,0.33703676289821394,0.34790712652443645,1,2.262460589985693e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_question_all,question_all,1,140,140,0.014158919328829095,0.013761234628335867,0.008536227771005683,1.6586857460530229,0.012874686971213498,0.01557141023800998,0.95,140,0,2.717864140919989e-31,0.0,10.166018398010209,0.3517407986663101,0.36589971799513926,1,2.262460589985693e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_question_var,question_var,1,140,140,0.0032885557026066086,0.0032641646294817887,0.0015815359516122493,2.0793429951776874,0.0030404899477216598,0.0035602840701240562,0.9857142857142858,140,0,1.4164190352742676e-38,0.0,10.808118682004148,0.014704035768096186,0.0179925914707028,1,2.262460589985693e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_return_kw,return_kw,1,140,140,0.0004887885245643463,0.0008441645979562567,0.0022293537452970076,0.2192512182490029,0.00011206362817676557,0.0008611690605773843,0.6357142857142857,140,0,0.0016675138859024291,0.008,2.5552696058547792,-0.004161787444282991,-0.003672998919718646,1,2.262460589985693e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_signature,signature,1,140,140,-0.011243348963011629,-0.010779517896941333,0.008030069808561423,-1.400155818200273,-0.012636979916696434,-0.009990005199739353,0.06428571428571428,140,0,6.739276631949471e-29,0.0,-9.624563559665562,0.025185841128534486,0.013942492165522857,1,2.262460589985693e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_use_site,use_site,1,140,140,-0.008900150230654831,-0.008458288010475733,0.0035851701551365273,-2.482490326966337,-0.009512663529639719,-0.008329118594807443,0.0,140,0,1.4349296274686127e-42,0.0,-11.127264167586091,0.013467802584854327,0.0045676523541995,1,2.262460589985693e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,binding_shift,binding_shift,0,140,140,0.8396434689497062,0.07416997033441147,6.458730013037387,0.13000132646121274,0.022699288159921366,2.0770833513074725,0.65,140,0,0.00048561896725776927,0.056,1.4968983533512628,,,1,1.6460039667820503e-05
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,binding_shift_identical,binding_shift_identical,1,140,140,0.5739559938996335,-0.01168969024913212,5.217529772165277,0.11000531265994894,-0.04875494325289127,1.5572095243643564,0.4642857142857143,140,0,0.4469896132741674,0.13,1.276016671471824,,,1,1.6460039667820503e-05
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_both_defs,both_defs,0,140,140,-1.398637822342426,-0.06754946321669943,9.378123998924528,-0.14913833752921377,-3.2617675003883795,-0.09737571375787485,0.39285714285714285,140,0,0.01395733412484244,0.036,-1.696303282916339,-0.23921947069038932,-1.637857293032815,1,1.6460039667820503e-05
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_inner_def,inner_def,0,140,140,-0.2794971766963598,-0.0007689184605639138,2.105351328567443,-0.13275559898429865,-0.7057443813854727,-0.018358445395858684,0.4857142857142857,140,0,0.7999564140878668,0.036,-1.5272126325570188,-0.062104101852186844,-0.3416012785485467,1,1.6460039667820503e-05
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_inner_def_identical,inner_def_identical,1,140,140,-0.5451846517464327,-0.05070805104496983,3.5347812782787096,-0.1542343383723914,-1.2678105412127831,-0.09199450666636397,0.36428571428571427,140,0,0.0016675138859024291,0.0,-1.7546402093263567,-0.19482172674873707,-0.7400063784951698,1,1.6460039667820503e-05
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_inner_def_name,inner_def_name,0,140,140,0.26568747505007295,0.07872743726539314,1.5793619005528146,0.168224569021879,0.05375997482912968,0.5806999449031212,0.7285714285714285,140,0,6.0187717660317e-08,0.0,1.8956263774853723,0.13271762489655023,0.3984050999466232,1,1.6460039667820503e-05
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_inner_def_value,inner_def_value,1,140,140,-0.5451846517464327,-0.05070805104496983,3.5347812782787096,-0.1542343383723914,-1.2678105412127831,-0.09199450666636397,0.36428571428571427,140,0,0.0016675138859024291,0.0,-1.7546402093263567,-0.19482172674873707,-0.7400063784951698,1,1.6460039667820503e-05
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_other,other,1,140,140,1.3335586653860179,0.26044028392566326,7.090853398390369,0.1880674427268144,0.4052149104425651,2.7879871815972983,0.9214285714285714,140,0,1.0618810807448801e-26,0.0,2.1190889181479475,0.5405082987681316,1.8740669641541494,1,1.6460039667820503e-05
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_outer_def,outer_def,1,140,140,-1.1191406456460662,-0.07564404789884435,7.771724219473845,-0.1440015901287132,-2.707105050042409,-0.055419222131713734,0.32142857142857145,140,0,2.8775745476269804e-05,0.04,-1.6439448734655477,-0.17711536883820247,-1.2962560144842687,1,1.6460039667820503e-05
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_outer_def_name,outer_def_name,1,140,140,-0.677220069792642,-0.07172200118697727,4.922516879578613,-0.13757597715959782,-1.6261106483490952,-0.06198630169156705,0.22857142857142856,140,0,7.793986201015429e-11,0.02,-1.581620661270564,0.07681248227511661,-0.6004075875175251,1,1.6460039667820503e-05
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_outer_def_value,outer_def_value,1,140,140,-0.44192057585342437,0.010777061434424265,3.2527297529039694,-0.13586144851378656,-1.08167760781834,0.009202429624071461,0.5142857142857142,140,0,0.7999564140878668,0.078,-1.5497974989613201,-0.2539278511133191,-0.6958484269667435,1,1.6460039667820503e-05
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_question,question,1,140,140,-0.2583384718187226,-0.15029955561561986,0.9456101349010556,-0.27319765544365066,-0.4131998745564901,-0.1056939696105729,0.15714285714285714,140,0,4.4887920120309275e-17,0.0,-3.194835924648125,0.4440048858580042,0.18566641403928164,1,1.6460039667820503e-05
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_question_all,question_all,1,140,140,-0.48110745739469757,-0.18521133346801177,1.4414987340428425,-0.3337550328923138,-0.7547659504043174,-0.28396860222380915,0.08571428571428572,140,0,1.1519758181793253e-25,0.0,-3.577875649409339,0.403622726526159,-0.07748473086853869,1,1.6460039667820503e-05
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_question_var,question_var,1,140,140,-0.22276898557597505,-0.052564026931539026,1.3676918486964211,-0.16287951543200418,-0.48752014697767065,-0.03219131676957544,0.14285714285714285,140,0,1.4188339369831328e-18,0.012,-1.852611706264951,-0.04038215933184527,-0.2631511449078203,1,1.6460039667820503e-05
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_return_kw,return_kw,1,140,140,0.21010505739353127,0.02824986974931168,1.2376349768745747,0.16976334809485907,0.04507855272152752,0.45545397250959424,0.8214285714285714,140,0,5.4081768250748685e-15,0.0,1.9266310879230173,0.05747719091304318,0.2675822483065745,1,1.6460039667820503e-05
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_signature,signature,1,140,140,0.2523545782440227,0.010187649223109071,1.8234043824600719,0.1383974836692862,0.0036738396211218032,0.6082560410158023,0.5642857142857143,140,0,0.15052769717161288,0.066,1.5829092281362016,0.13120568650595957,0.38356026474998217,1,1.6460039667820503e-05
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,margin,delta_frac_use_site,use_site,1,140,140,0.08372811534144813,-0.0549942279240023,0.8479947371913632,0.09873659784583495,-0.04209371252654209,0.24144361202653553,0.22142857142857142,140,0,2.2519369295046097e-11,0.276,1.1552913397463331,0.10640449415801344,0.19013260949946154,1,1.6460039667820503e-05
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,said,binding_shift,binding_shift,0,140,140,-0.0133376576254359,-0.01307367735224655,0.012562765505023376,-1.061681651233773,-0.015536529242900289,-0.011217676874339019,0.11428571428571428,140,0,7.019412612420993e-22,0.0,-8.88341032261853,,,0,2.0833202551973073e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,said,binding_shift_identical,binding_shift_identical,1,140,140,-0.012252697075829313,-0.012052929146523166,0.007369706626306111,-1.6625759609064226,-0.01355769915189686,-0.011004506561225376,0.03571428571428571,140,0,6.209695184944958e-34,0.0,-10.382688418689074,,,0,2.0833202551973073e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_both_defs,both_defs,0,140,140,0.005181191979642018,0.004823008762181447,0.008215332739749079,0.6306734180799921,0.00391299568095389,0.006580709604633692,0.8142857142857143,140,0,2.4239447396778804e-14,0.0,6.586407251725285,0.31775736763056517,0.32293855961020723,0,2.0833202551973073e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_inner_def,inner_def,0,140,140,-0.0040782328228969435,-0.004523854936610965,0.008280782511591745,-0.4924936522832332,-0.005442556948672617,-0.002594570778491254,0.2857142857142857,140,0,4.143396431880526e-07,0.0,-5.5074393458157616,0.01926952993753723,0.015191297114640283,0,2.0833202551973073e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_inner_def_identical,inner_def_identical,1,140,140,-0.0029932722732903547,-0.0031028915405044415,0.002513962061453524,-1.19065928606723,-0.0034037815212087687,-0.0025599571984991597,0.12857142857142856,140,0,3.5726649331846444e-20,0.0,-9.115260927441492,0.0060691301374532335,0.0030758578641628793,0,2.0833202551973073e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_inner_def_name,inner_def_name,0,140,140,-0.0010849605496065877,-0.0016213288334537609,0.008169571070039617,-0.13280508123437212,-0.002413419359976421,0.000344574651911169,0.40714285714285714,140,0,0.03423566187319523,0.122,-1.6309143806736617,0.013200399800083994,0.012115439250477407,0,2.0833202551973073e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_inner_def_value,inner_def_value,1,140,140,-0.0029932722732903547,-0.0031028915405044415,0.002513962061453524,-1.19065928606723,-0.0034037815212087687,-0.0025599571984991597,0.12857142857142856,140,0,3.5726649331846444e-20,0.0,-9.115260927441492,0.0060691301374532335,0.0030758578641628793,0,2.0833202551973073e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_other,other,1,140,140,-0.0006814127474158144,-0.0005159911804121509,0.0049512584325362334,-0.13762415286950946,-0.0015301402040769014,0.0001129187761962137,0.45,140,0,0.27184203624171277,0.094,-1.616934850118738,0.2960101598525029,0.29532874710508705,0,2.0833202551973073e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_outer_def,outer_def,1,140,140,0.00925942480253896,0.009003546024984072,0.0066397308360516775,1.3945482175667658,0.008141709489449409,0.010384672988118324,0.9142857142857143,140,0,1.1519758181793253e-25,0.0,9.865735357756924,0.298487837693028,0.307747262495567,0,2.0833202551973073e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_outer_def_name,outer_def_name,1,140,140,0.01588996341640141,0.015030228138708218,0.007285157544398535,2.18114204388332,0.014650231736681897,0.01715437672258895,0.9857142857142858,140,0,1.4164190352742676e-38,0.0,11.04416971710763,0.3065698125047515,0.322459775921153,0,2.0833202551973073e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_outer_def_value,outer_def_value,1,140,140,-0.006630538613862451,-0.0062893792301196546,0.0026500642042269857,-2.502029423772605,-0.0070545425182943185,-0.006216519038270242,0.0,140,0,1.4349296274686127e-42,0.0,-11.260751657200426,-0.008081974811723564,-0.014712513425586016,0,2.0833202551973073e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_question,question,1,140,140,0.009511538110282278,0.009049507848899824,0.00823304262974986,1.1552883348268612,0.008222591106181147,0.01087835513961565,0.8714285714285714,140,0,3.5726649331846444e-20,0.0,9.036544867846247,0.33703676289821394,0.3465483010084962,0,2.0833202551973073e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_question_all,question_all,1,140,140,0.012070115311270179,0.011727966080681301,0.008594525152767934,1.4043958330127062,0.010755003353699348,0.013514918062651501,0.9357142857142857,140,0,6.739276631949471e-29,0.0,9.71401187754314,0.3517407986663101,0.3638109139775803,0,2.0833202551973073e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_question_var,question_var,1,140,140,0.0025585772009879015,0.0022926476470155194,0.0016442589186695324,1.5560670962078151,0.002275064455591238,0.0028415844094027373,0.95,140,0,2.717864140919989e-31,0.0,9.976845397076634,0.014704035768096186,0.01726261296908409,0,2.0833202551973073e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_return_kw,return_kw,1,140,140,0.001466677991257058,0.0017621627370142993,0.0021933275275172605,0.6686999423735249,0.0010940839484322637,0.0018374941260464212,0.75,140,0,2.5588303858648052e-09,0.0,6.730702441117741,-0.004161787444282991,-0.002695109453025933,0,2.0833202551973073e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_signature,signature,1,140,140,-0.009982680791453286,-0.009655599013038757,0.008064670378968498,-1.237828742199642,-0.011379144848874275,-0.008710594880498957,0.11428571428571428,140,0,7.019412612420993e-22,0.0,-9.160739105021486,0.025185841128534486,0.0152031603370812,0,2.0833202551973073e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,said,delta_frac_use_site,use_site,1,140,140,-0.008053902313334211,-0.007796865250737696,0.0036624783524405913,-2.199030694056465,-0.008676217542912121,-0.007474102479477319,0.0,140,0,1.4349296274686127e-42,0.0,-10.94893828219391,0.013467802584854327,0.005413900271520117,0,2.0833202551973073e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,unsaid,binding_shift,binding_shift,0,140,140,-0.02105627057795487,-0.019908575781866503,0.010957312702477658,-1.9216637463667203,-0.022960592719857596,-0.01914500623762563,0.014285714285714285,140,0,1.4164190352742676e-38,0.0,-10.659131177080658,,,0,2.125984178702467e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,unsaid,binding_shift_identical,binding_shift_identical,1,140,140,-0.017218567516491343,-0.016676482012123864,0.007157119762878963,-2.4057956394410183,-0.018419857213622406,-0.016041423193981268,0.0,140,0,1.4349296274686127e-42,0.0,-11.084258573295928,,,0,2.125984178702467e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,unsaid,delta_frac_both_defs,both_defs,0,140,140,0.016947990444905033,0.016615166939057097,0.009380914967563207,1.8066457806628486,0.015481423260015281,0.018603624556477887,1.0,140,0,1.4349296274686127e-42,0.0,10.700020600878274,0.3122255575662919,0.3291735480111968,0,2.125984178702467e-07
deepseek-coder-1.3b,test,0,flip_ab,binding_flip,0,1,shift,0,unsaid,delta_frac_inner_def,inner_def,0,140,140,-0.002054140066524917,-0.0022957591346630096,0.007998533223776702,-0.2568145945082422,-0.0033496759694362616,-0.0006285236221616552,0.32857142857142857,140,0,6.106032145217525e-05,0.0,-3.107952232650357,0.01830615247289076,0.016252012406365843,0,2.125984178702467e-07
